kkID,datasetID,speciesID,id,taxonRank,kingdom,phylum,phyloGroup,phyloGroupSort,taxonClass,taxonOrder,taxonFamily,genus,species,scientificNameAuthorship,taxonomicRemarks_EN-US,taxonomicRemarks_ID,recognitionBasedOn,mainCommonName_EN,otherCommonName_EN,commonNameRemarks_EN,mainCommonName_ID,otherCommonName_ID,commonNameRemarks_ID,typeVoucher,verbatimTypeLocality,typeLocality,typeLocalityLatitude,typeLocalityLongitude,typeLocalityElevationInMeters,typeLocalityDepthInMeters,originalNameAsDescribed,synonymsWithAuthorYears,countryDistribution,biogeographicRegion,distributionStatus,nativeLocalDistribution_ID,introducedLocalDistribution_ID,distributionRemarks_EN-US,distributionRemarks_ID,keyMeasurements,keyCharacters_EN-US,keyCharacters_ID,characterRemarks_EN-US,characterRemarks_ID,habitatRemarks_EN-US,habitatRemarks_ID,additionalRemarks_EN-US,additionalRemarks_ID,iucnStatus,citesStatus,countryStatus,countryStatusReference,symbionts,symbiontRemarks_EN-US,symbiontRemarks_ID,referenceURIs,externalTaxonIdentifiers,externalURIs,associatedData,externalAssociatedDataURIs,contributorNameOrcid,datasetNames
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Chiropodomys,Chiropodomys karlkoopmani,"Musser, 1979",,,,Koopman's Pencil-tailed Tree Mouse,,,,,,AMNH M-103305,"""North Pagai Island (Pulau Pagai Utara), part of the Mentawai Islands off the coast of southwestern Sumatra,"" Indonesia.",,,,,,Chiropodomys karlkoopmani,,,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1003155,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Chiropodomys,Chiropodomys major,"Thomas, 1893",,,,Greater Pencil-tailed Tree Mouse,Large Pencil-tailed Tree Mouse|Large Sunda Tree Mouse,,,,,BMNH:Mamm:1856.9.19.11,"""Sadong, Sarawak,"" Malaysia.",,,,,,Chiropodomys major,,Large Pencil-tailed Tree Mouse;Large Sunda Tree Mouse,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003156,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Chiropodomys,Chiropodomys muroides,"Medway, 1965",,,,Gray-bellied Pencil-tailed Tree Mouse,Gray Bellied Sunda Tree Mouse,,,,,USNM:MAMM:301101,"""Bundu Tuhan, Mount Kinabalu, 4000 ft [= 1220 m],"" Sabah, Malaysia.",,,,,,Chiropodomys muroides,,Gray Bellied Sunda Tree Mouse,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1003157,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Chiropodomys,Chiropodomys pusillus,"Thomas, 1893",,,,Lesser Pencil-tailed Tree Mouse,Small Pencil-tailed Tree Mouse,,,,,BMNH:Mamm:1895.10.4.38,"""Mount Kina Balu [= Kinabalu], 1000 feet [= 305 m],"" Sabah, Malaysia.",,,,,,Chiropodomys pusillus,,Small Pencil-tailed Tree Mouse,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1003158,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Coccymys,Coccymys ruemmleri,"(Tate & Archbold, 1941)",,,,Rümmler's Brush Mouse,Rümmler's Coccymys|Rümmler's Mouse,,,,,AMNH M-150669,"""Lake Habbema, north slope of Mt. Wilhelmina, [Snow Mountains, Papua Province,] Netherlands New Guinea, altitude 3225 meters.""",,-4.816666666666666,138.68333333333334,,,Pogonomelomys rümmleri,,Rümmler's Coccymys;Rümmler's Mouse,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003168,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Coryphomys,Coryphomys buehleri,"Schaub, 1937",,,,Buehler's Giant Rat,Buhler's Coryphomys,,,,,NMB A.P.1,"cave deposit near Nikiniki, W Timor I, Lesser Sunda Is, Indonesia.",,,,,,Coryphomys bühleri,,Buhler's Coryphomys,,,,,,,,,,,,,,,,EX,,,,,,,,mdd:1003173,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Coryphomys,Coryphomys musseri,"Aplin & Helgen, 2010",,,,Musser's Giant Rat,Musser's Coryphomys,,,,,ANWC P32,"Matja Kuru 1 excavation site, adjacent to Lake Ira Laloro, c.334 m, Lautém, East Timor.",,-8.43333,127.1333,,,Coryphomys musseri,,Musser's Coryphomys,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1003174,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Crossomys,Crossomys moncktoni,"Thomas, 1907",,,,Earless New Guinea Water Rat,Earless Water Rat|Papuan Earless Water Rat,,,,,BMNH:Mamm:1907.5.22.3,"""Serigina, Brown River, N.E. British New Guinea [= Papua New Guinea]. Altitude ‘not less than 4500 feet' [= 1372 m].""",,,,,,Crossomys moncktoni,,Earless Water Rat;Papuan Earless Water Rat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003175,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Haeromys,Haeromys margarettae,"(Thomas, 1893)",,,,Margaret's Ranee Mouse,Margaret's Haeromys|Ranee Mouse,,,,,BMNH:Mamm:1893.4.1.55,"""Penrisen Hills, Sarawak,"" Malaysia.",,,,,,Mus Margarettae,,Margaret's Haeromys;Ranee Mouse,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1003176,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Haeromys,Haeromys minahassae,"(Thomas, 1896)",,,,Lowland Sulawesi Ranee Mouse,Lowland Sulawesi Haeromys|Minahassa Ranee Mouse|Minahassa Haeromys,,,,,BMNH:Mamm:1897.1.2.39,"""Rurúkan, Minahassa, N. Celebes,"" Sulawesi Island, Indonesia.",,1.35,124.86666666666666,,,Mus minahassae,,Lowland Sulawesi Haeromys;Minahassa Ranee Mouse;Minahassa Haeromys,,,,,,,,,,,,,,,,NT,,,,,,,,mdd:1003177,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Haeromys,Haeromys pusillus,"(Thomas, 1893)",,,,Sundaic Ranee Mouse,Lesser Ranee Mouse|Sundaic Haeromys,,,,,BMNH (number not known),"""Mount Kina Balu [Kinabalu, Sabah, Malaysia], 1000 feet [= 305 m].""",,,,,,Mus Margarettae pusillus,,Lesser Ranee Mouse;Sundaic Haeromys,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1003178,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Hydromys,Hydromys chrysogaster,"Geoffroy Saint-Hilaire, 1804",,,,Common Water Rat,Australian Water Rat|Beaver Rat|Golden-bellied Water Rat|Rakali|Sooty Beaver Rat|White-bellied Beaver Rat,,,,,MNHN-ZM-MO-1998-2055,"""L'une des îles du canal d'Entrécasteaux"" (= one of the islands in D'Entrecasteaux passage).",,,,,,Hydromys chrysogaster,,Australian Water Rat;Beaver Rat;Golden-bellied Water Rat;Rakali;Sooty Beaver Rat;White-bellied Beaver Rat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003179,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Hydromys,Hydromys hussoni,"Musser & Piik, 1982",,,,Husson's Water Rat,Husson's Hydromys|Western Hydromys|Western Water Rat,,,,,"RMNH.MAM.29140.a, RMNH.MAM.29140.b","""Enaratoli (3°55'40""S, 136°22'6""E), 1765 m, on the east side of Paniai Lake [formerly Wissel Lakes],"" Papua Province, Indonesia.",,-3.92778,136.3683,,,Hydromys hussoni,,Husson's Hydromys;Western Hydromys;Western Water Rat,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1003180,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Hyomys,Hyomys dammermani,"Stein, 1933",,,,Western White-eared Giant Rat,Western Hyomys,,,,,ZMB 44408,"Kunupi Mountains, Weyland Range, Papua Province, New Guinea.",,,,,,Hyomys meeki dammermani,,Western Hyomys,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1003183,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Leptomys,Leptomys arfakensis,"Musser, Helgen, & Lunde, 2008",,,,Arfak Water Rat,Arfak Leptomys,,,,,BMNH:Mamm:1929.5.27.23,"""Arfak Mountains of the Vogelkop [= Bird's Head] Peninsula of western New Guinea (Papua Province, Indonesia) at an altitude of 1000 m.""",,-1.0833,133.9667,,,Leptomys arfakensis,,Arfak Leptomys,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1003189,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Leptomys,Leptomys ernstmayri,"Rümmler, 1932",,,,Ernst Mayr's Water Rat,Ernst Mayr's Leptomys,,,,,ZMB 42400,"Ogeramnang, Saruwaged Mountains, 1785 m, Huon Peninsula, Morobe Province, NE (Papua) New Guinea.",,-6.433333333333334,147.36666666666667,,,Leptomys ernstmayri,,Ernst Mayr's Leptomys,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003191,,,,,Lagomorpha_Rodentia
405,10,,,species,Animalia,Chordata,"Lagomorpha, Rodentia",10,Mammalia,Rodentia,Muridae,Lorentzimys,Lorentzimys nouhuysii,"Jentink, 1911",,,,Long-footed Tree Mouse,New Guinean Jumping Mouse,,,,,"RMNH.MAM.29280.a, RMNH.MAM.29280.b","""Bivak II (± 400 m.),"" Noord (= Lorentz River), Province of Papua, West-Papua (= Irian Jaya), New Guinea.",,,,,,Lorentzimys Nouhuysii,,New Guinean Jumping Mouse,,,,,,,,,,,,,,,,LC (as Lorentzimys nouhuysi),,,,,,,,mdd:1003194,,,,,Lagomorpha_Rodentia
