sciName,id,phylosort,mainCommonName_EN,otherCommonName_EN,subclass,infraclass,magnorder,superorder,taxonOrder,suborder,infraorder,parvorder,superfamily,taxonFamily,subfamily,tribe,genus,subgenus,specificEpithet,authoritySpeciesAuthor,authoritySpeciesYear,authorityParentheses,originalNameAsDescribed,authoritySpeciesCitation,authoritySpeciesLink,typeVoucher,typeKind,typeVoucherURIs,verbatimTypeLocality,typeLocalityLatitude,typeLocalityLongitude,nominalNames,taxonomyNotes,taxonomyNotesCitation,distributionNotes,distributionNotesCitation,subregionDistribution,countryDistribution,continentDistribution,biogeographicRealm,iucnStatus,extinct,domestic,flagged,CMW_sciName,diffSinceCMW,MSW3_matchtype,MSW3_sciName,diffSinceMSW3,...51,authority,scientificNameAuthorship,externalTaxonIdentifiers,taxonClass,species
Mallomys_istapantap,1003199,21,Subalpine Woolly Rat,Subalpine Mallomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Mallomys,NA,istapantap,"Flannery, K. P. Aplin, & Groves in Flannery, K. P. Aplin, Groves, & M. Adams",1989,0,Mallomys istapantap,"Flannery, T.F., Aplin, K.P., Groves, C.P. and Adams, M. 1989. Revision of the New Guinean genus _Mallomys_ (Muridae: Rodentia), with descriptions of two new species from subalpine habitats. Records of the Australian Museum 41(1):89-111.",https://doi.org/10.3853/j.0067-1975.41.1989.137,AM M.7328,holotype,NA,"Korelum, Mount Hagen District, Papua New Guinea",-5.866666666666667,144.23333333333332,"istapantap Flannery, K. P. Aplin, & Groves in Flannery, K. P. Aplin, Groves, & M. Adams, 1989",NA,NA,NA,NA,NA,Subalpine Mallomys,Oceania,Australasia,LC,0,0,0,Mallomys_istapantap,0,sciname match,Mallomys_istapantap,0,NA,"Flannery, Aplin, & Groves in Flannery, Aplin, Groves, & Adams","Flannery, Aplin, & Groves in Flannery, Aplin, Groves, & Adams, 1989",mdd:1003199,Mammalia,Mallomys istapantap
Mallomys_rothschildi,1003200,21,Rothschild's Woolly Rat,Rothschild's Mallomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Mallomys,NA,rothschildi,O. Thomas,1898,0,Mallomys rothschildi,"Thomas, O. 1898. Descriptions of three new mammals from the East Indian archipelago and Australia. Novitates Zoologicae 5:1-4.",https://www.biodiversitylibrary.org/page/3220023,BMNH:Mamm:1897.12.6.6,holotype,https://data.nhm.ac.uk/object/3b331b0f-68f8-49be-99fd-b319218af9b5,"""Between Mounts Musgrave and Scratchley, British New Guinea [= Central Province, Papua New Guinea].""",-8.916666666666666,147.36666666666667,"rothschildi O. Thomas, 1898|argentatus W. Rothschild & Dollman, 1932|weylandi W. Rothschild & Dollman, 1932",NA,NA,NA,NA,NA,Rothschild's Mallomys,Oceania,Australasia,LC,0,0,0,Mallomys_rothschildi,0,sciname match,Mallomys_rothschildi,0,NA,Thomas,"Thomas, 1898",mdd:1003200,Mammalia,Mallomys rothschildi
Mammelomys_lanosus,1003201,21,Highland Mosaic-tailed Rat,Highland Mammelomys|Large-scaled Melomys|Large-scaled Mosaic-tailed Rat,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Mammelomys,NA,lanosus,O. Thomas,1922,1,Melomys lanosus,"Thomas, O. 1922-03-01. New mammals from New Guinea and neighbouring islands. Annals and Magazine of Natural History (9)9(51):261-265.",https://www.biodiversitylibrary.org/page/24301056,BMNH:Mamm:1922.2.2.26,holotype,https://data.nhm.ac.uk/object/e8bc38d5-5974-4097-a3ec-5af6933d430d,"Doormanpad-bivak (3°30'S, 138°30'E), 2400 m, Province of Papua, West Papua (= Irian Jaya), New Guinea.",-3.5,138.5,"lanosus (O. Thomas, 1922)|shawmayeri (H. Rümmler, 1935)",NA,NA,NA,NA,NA,Highland Mammelomys;Large-scaled Melomys;Large-scaled Mosaic-tailed Rat,Oceania,Australasia,LC,0,0,0,Mammelomys_lanosus,0,sciname match,Mammelomys_lanosus,0,NA,Thomas,"(Thomas, 1922)",mdd:1003201,Mammalia,Mammelomys lanosus
Mammelomys_rattoides,1003202,21,Lowland Mosaic-tailed Rat,Large Melomys|Large-scaled Melomys|Lowland Mammelomys|Large Mosaic-tailed Rat,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Mammelomys,NA,rattoides,O. Thomas,1922,1,Melomys rattoides,"Thomas, O. 1922-03-01. New mammals from New Guinea and neighbouring islands. Annals and Magazine of Natural History (9)9(51):261-265.",https://www.biodiversitylibrary.org/page/24301056,BMNH:Mamm:1922.2.2.25,holotype,https://data.nhm.ac.uk/object/a3d04fa8-6210-4284-95f8-1d6d8abd1bad,"Pionier-bivak (2°20'S, 138°0'E), 200 ft (61 m), Mamberano River, NW Province of Papua, West Papua (= Irian Jaya), New Guinea.",-2.33333,138,"rattoides (O. Thomas, 1922)",NA,NA,NA,NA,NA,Large Melomys;Large-scaled Melomys;Lowland Mammelomys;Large Mosaic-tailed Rat,Oceania,Australasia,LC,0,0,0,Mammelomys_rattoides,0,sciname match,Mammelomys_rattoides,0,NA,Thomas,"(Thomas, 1922)",mdd:1003202,Mammalia,Mammelomys rattoides
Melomys_aerosus,1003204,21,Dusky Seram Mosaic-tailed Rat,Dusky Seram Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,aerosus,O. Thomas,1920,1,Uromys aerosus,"Thomas, O. 1920-10-01. On mammals from Ceram. Annals and Magazine of Natural History (9)6(34):422-431.",https://www.biodiversitylibrary.org/page/19240226,BMNH:Mamm:1920.7.26.24,holotype,https://data.nhm.ac.uk/object/187ac73d-ac11-409b-9cb6-eb53b4911373,"""Mount Manusela [Pulau Seram, Indonesia]. 4000–6000' [= 1219–1829 m].""",NA,NA,"aerosus (O. Thomas, 1920)",NA,NA,NA,NA,NA,Dusky Seram Melomys,Oceania,Australasia,EN,0,0,0,Melomys_aerosus,0,sciname match,Melomys_aerosus,0,NA,Thomas,"(Thomas, 1920)",mdd:1003204,Mammalia,Melomys aerosus
Melomys_bannisteri,1003206,21,Bannister's Mosaic-tailed Rat,Bannister's Rat|Great Kai Island Mosaic-Tailed Rat|Great Kai Island Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,bannisteri,D. J. Kitchener & Maryanto,1993,0,Melomys bannisteri,"Kitchener, D.J. and Maryanto, I. 1993. A new species of _Melomys_ (Rodentia: Muridae) from Kai Besar Island, Maluku Tengah, Indonesia. Records of the Western Australian Museum 16(3):427-436.",https://www.biodiversitylibrary.org/page/54768865,WAM M42669,holotype,NA,"2 km W of Fakoi, Pulau Kai Besar (= Great Key Island), Maluku Tengah (Moluccas), Indonesia.",-5.647222222222222,133.03333333333333,"bannisteri D. J. Kitchener & Maryanto, 1993",NA,NA,NA,NA,NA,Bannister's Rat;Great Kai Island Mosaic-Tailed Rat;Great Kai Island Melomys,Oceania,Australasia,EN,0,0,0,Melomys_bannisteri,0,sciname match,Melomys_bannisteri,0,NA,Kitchener & Maryanto,"Kitchener & Maryanto, 1993",mdd:1003206,Mammalia,Melomys bannisteri
Melomys_burtoni,1003208,21,Grassland Mosaic-tailed Rat,Grassland Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,burtoni,E. P. Ramsay,1887,1,Mus burtoni,"Ramsay, E.P. 1887-11-30. Description of two new species of marsupials (_Perameles_ and _Antechinus_), and of a new species of _Mus_ (_M. burtoni_), from the neighbourhood of Derby, N.W.A. Proceedings of the Linnean Society of New South Wales 12:551-553.",https://www.biodiversitylibrary.org/page/2907953,AM S.427,holotype,NA,"near Derby, Western Australia, Australia.",NA,NA,"burtoni (E. P. Ramsay, 1887)|melicus (O. Thomas, 1913)|murinus (O. Thomas, 1913)|muscalis (O. Thomas, 1913)|littoralis (Lönnberg, 1916)|australius O. Thomas, 1924|insulae Troughton & Le Souef, 1929|mixtus Troughton, 1935|froggatti Troughton, 1937|callopes H. H. Finlayson, 1942|albiventer R. Kellogg, 1945",NA,NA,NA,NA,NA,Grassland Melomys,Oceania,Australasia,LC,0,0,0,Melomys_burtoni,0,sciname match,Melomys_burtoni,0,NA,Ramsay,"(Ramsay, 1887)",mdd:1003208,Mammalia,Melomys burtoni
Melomys_caurinus,1003210,21,Short-tailed Talaud Mosaic-tailed Rat,Short-tailed Talaud Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,caurinus,O. Thomas,1921,1,Uromys caurinus,"Thomas, O. 1921. On a collection of rats and shrews from the Dutch East Indian Islands. Treubia 2:109-114.",https://www.biodiversitylibrary.org/page/30344679,BMNH:Mamm:1921.2.9.2,holotype,https://data.nhm.ac.uk/object/7935f5b9-827b-4a6d-9371-aa040ca68e8a,"Pulau Karakelang, Kepulauan Talaud, Indonesia.",NA,NA,"caurinus (O. Thomas, 1921)",NA,NA,NA,NA,NA,Short-tailed Talaud Melomys,Asia,Australasia,EN,0,0,0,Melomys_caurinus,0,sciname match,Melomys_caurinus,0,NA,Thomas,"(Thomas, 1921)",mdd:1003210,Mammalia,Melomys caurinus
Melomys_cooperae,1003212,21,Yamdena Island Mosaic-tailed Rat,Yamdena Island Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,cooperae,D. J. Kitchener in D. J. Kitchener & Maryanto,1995,0,Melomys cooperae,"Kitchener, D.J. and Maryanto, I. 1995. A new species of _Melomys_ (Rodentia, Muridae) from Yamdena Island, Tanimbar group, Eastern Indonesia. Records of the Western Australian Museum 17:43-50.",https://www.biodiversitylibrary.org/page/54901829,MZB 15902,holotype,NA,"c. 20 km north of Saumlaki, 1 km south of Kebun Lorulun, Yamdena Island, Tanimbar Island Group, Moluccas, Indonesia.",-7.866666666666667,131.41666666666666,"cooperae D. J. Kitchener in D. J. Kitchener & Maryanto, 1995",NA,NA,NA,NA,NA,Yamdena Island Melomys,Oceania,Australasia,DD,0,0,0,Melomys_cooperae,0,sciname match,Melomys_cooperae,0,NA,Kitchener in Kitchener & Maryanto,"Kitchener in Kitchener & Maryanto, 1995",mdd:1003212,Mammalia,Melomys cooperae
Melomys_fraterculus,1003214,21,Manusela Mosaic-tailed Rat,Manusela Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,fraterculus,O. Thomas,1920,1,Uromys fraterculus,"Thomas, O. 1920-10-01. On mammals from Ceram. Annals and Magazine of Natural History (9)6(34):422-431.",https://www.biodiversitylibrary.org/page/19240226,BMNH:Mamm:1920.7.26.26,holotype,https://data.nhm.ac.uk/object/91ea0a4a-4460-4906-a0c7-96ab825003a1,"""Mt. Manusela [Seram Island, Indonesia]. 6000' [= 1829 m].""",NA,NA,"fraterculus (O. Thomas, 1920)",NA,NA,NA,NA,NA,Manusela Melomys,Oceania,Australasia,EN,0,0,0,Melomys_fraterculus,0,sciname match,Melomys_fraterculus,0,NA,Thomas,"(Thomas, 1920)",mdd:1003214,Mammalia,Melomys fraterculus
Melomys_frigicola,1003215,21,Snow Mountains Grassland Mosaic-tailed Rat,Snow Mountains Grassland Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,frigicola,Tate,1951,0,Melomys lutillus frigicola,"Tate, G.H.H. 1951-10-30. Results of the Archbold Expeditions. No. 65. The rodents of Australia and New Guinea. Bulletin of the American Museum of Natural History 97:183-430.",https://hdl.handle.net/2246/1060,AMNH M-151201,holotype,http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-151201,"""Bele River, 18 kilometers north of Lake Habbema, near Mt. Wilhelmina, Netherlands New Guinea [= Papua, Indonesia], 2200 meters.""",NA,NA,"frigicola Tate, 1951",NA,NA,NA,NA,NA,Snow Mountains Grassland Melomys,Oceania,Australasia,LC,0,0,0,Melomys_frigicola,0,sciname match,Melomys_frigicola,0,NA,Tate,"Tate, 1951",mdd:1003215,Mammalia,Melomys frigicola
Melomys_fulgens,1003216,21,Seram Long-tailed Mosaic-tailed Rat,Seram Long-tailed Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,fulgens,O. Thomas,1920,1,Uromys fulgens,"Thomas, O. 1920-10-01. On mammals from Ceram. Annals and Magazine of Natural History (9)6(34):422-431.",https://www.biodiversitylibrary.org/page/19240224,BMNH:Mamm:1920.7.26.20,holotype,https://data.nhm.ac.uk/object/154f1895-49dc-4a1c-a82a-b358a20bf6f9,"""Teluti Bay [Seram Island, Indonesia]. Sea-level.""",NA,NA,"fulgens (O. Thomas, 1920)",NA,NA,NA,NA,NA,Seram Long-tailed Melomys,Oceania,Australasia,DD,0,0,0,Melomys_fulgens,0,sciname match,Melomys_fulgens,0,NA,Thomas,"(Thomas, 1920)",mdd:1003216,Mammalia,Melomys fulgens
Melomys_howi,1003217,21,Riama Island Mosaic-tailed Rat,Riama Island Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,howi,D. J. Kitchener in D. J. Kitchener & Suyanto,1996,0,Melomys howi,"Kitchener, D.J. and Suyanto, A. 1996. A new species of _Melomys_ (Rodentia: Muridae) from Riama Island, Tanimbar Group, Maluku Tenggara, Indonesia. Records of the Western Australian Museum 18:113-119.",https://www.biodiversitylibrary.org/page/54902644,MZB 15912,holotype,NA,"Riama Island, Tanimbar Islands, Moluccas, Indonesia.",-8.15,130.88333333333333,"howi D. J. Kitchener in D. J. Kitchener & Suyanto, 1996",NA,NA,NA,NA,NA,Riama Island Melomys,Oceania,Australasia,DD,0,0,0,Melomys_howi,0,sciname match,Melomys_howi,0,NA,Kitchener in Kitchener & Suyanto,"Kitchener in Kitchener & Suyanto, 1996",mdd:1003217,Mammalia,Melomys howi
Melomys_leucogaster,1003218,21,White-bellied Mosaic-tailed Rat,White-bellied Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,leucogaster,Jentink,1909,1,Pogonomys leucogaster,"Jentink, F.A. 1909. Mammals collected by the Dutch New Guinea Expedition 1907. Nova Guinea 9:1-14.",https://www.biodiversitylibrary.org/page/40377563,"RMNH.MAM.25493.a, RMNH.MAM.25493.b",holotype,https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.25493.a | https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.25493.b,"Alkmaar, 300 m, Lorentz River, southern Province of Papua, Indonesia.",NA,NA,"leucogaster (Jentink, 1909)|latipes Tate & Archbold, 1935",NA,NA,NA,NA,NA,White-bellied Melomys,Oceania,Australasia,LC,0,0,0,Melomys_leucogaster,0,sciname match,Melomys_leucogaster,0,NA,Jentink,"(Jentink, 1909)",mdd:1003218,Mammalia,Melomys leucogaster
Melomys_lutillus,1003219,21,Papua Grassland Mosaic-tailed Rat,Papua Grassland Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,lutillus,O. Thomas,1913,1,Uromys lutillus,"Thomas, O. 1913-08-01. Some new species of _Uromys_. Annals and Magazine of Natural History (8)12(68):212-217.",https://www.biodiversitylibrary.org/page/22099703,BMNH:Mamm:1905.11.28.20,holotype,https://data.nhm.ac.uk/object/f5a8c5d6-0e03-4549-9317-7ce82a724539,"""Owgarra, Angabunga R[iver]., S.E. British New Guinea [= Papua New Guinea].""",NA,NA,"lutillus (O. Thomas, 1913)|hintoni H. Rümmler, 1935",NA,NA,NA,NA,NA,Papua Grassland Melomys,Oceania,Australasia,LC,0,0,0,Melomys_lutillus,0,sciname match,Melomys_lutillus,0,NA,Thomas,"(Thomas, 1913)",mdd:1003219,Mammalia,Melomys lutillus
Melomys_obiensis,1003221,21,Obi Island Mosaic-tailed Rat,Obi Island Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,obiensis,O. Thomas,1911,1,Uromys obiensis,"Thomas, O. 1911-02-01. New Asiatic Muridae. Annals and Magazine of Natural History (8)7(38):205-209.",https://www.biodiversitylibrary.org/page/15814916,BMNH:Mamm:1903.4.10.1,holotype,https://data.nhm.ac.uk/object/8407d3f3-5ff4-4640-9931-844487ea73b8,"""Obi Island,"" Mollucas, Indonesia.",NA,NA,"obiensis (O. Thomas, 1911)",NA,NA,NA,NA,NA,Obi Island Melomys,Oceania,Australasia,LC,0,0,0,Melomys_obiensis,0,sciname match,Melomys_obiensis,0,NA,Thomas,"(Thomas, 1911)",mdd:1003221,Mammalia,Melomys obiensis
Melomys_paveli,1003222,21,Pavel's Seram Mosaic-tailed Rat,Pavel's Seram Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,paveli,K. M. Helgen,2003,0,Melomys rufescens paveli,"Helgen, K.M. 2003-10. A review of the rodent fauna of Seram, Moluccas, with the description of a new subspecies of mosaic-tailed rat, _Melomys rufescens paveli_. Journal of Zoology, London 261(2):165-172.",https://doi.org/10.1017/S0952836903004035,AM M.31923,holotype,NA,"Piliana, 400 m, coast of south Pulau Seram, Indonesia.",-3.25,129.5,"paveli K. M. Helgen, 2003",NA,NA,NA,NA,NA,Pavel's Seram Melomys,Oceania,Australasia,DD,0,0,0,Melomys_paveli,0,sciname match,Melomys_paveli,0,NA,Helgen,"Helgen, 2003",mdd:1003222,Mammalia,Melomys paveli
Melomys_rufescens,1003224,21,Black-tailed Mosaic-tailed Rat,Black-tailed Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,rufescens,Alston,1877,1,Uromys rufescens,"Alston, E.R. 1877-06. On the rodents and marsupials collected by the Rev. G. Brown in Duke-of-York Island, New Britain, and New Ireland. Proceedings of the Zoological Society of London 1877(1):123-127.",https://www.biodiversitylibrary.org/page/28510696,BMNH:Mamm:1877.7.18.27,lectotype,https://data.nhm.ac.uk/object/78be252e-af2b-4a3c-a48a-a774b7e603f0,"""Duke-of-York Island, New Britain, and New Ireland.""",NA,NA,"musavora (E. P. Ramsay, 1877)|rufescens (Alston, 1877)|stalkeri (O. Thomas, 1904)|gracilis (O. Thomas, 1906)|sexplicatus (Jentink, 1907)|calidior (O. Thomas, 1911)|hageni Troughton, 1937|niviventer Tate, 1951|wisselensis Menzies, 1996",NA,NA,NA,NA,NA,Black-tailed Melomys,Oceania,Australasia,LC,0,0,0,Melomys_rufescens,0,sciname match,Melomys_rufescens,0,NA,Alston,"(Alston, 1877)",mdd:1003224,Mammalia,Melomys rufescens
Melomys_talaudium,1003226,21,Long-tailed Talaud Mosaic-tailed Rat,Long-tailed Talaud Melomys,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Melomys,NA,talaudium,O. Thomas,1921,1,Uromys talaudium,"Thomas, O. 1921-03-01. On a new genus and species of shrew, and some new Muridæ from the East-Indian Archipelago. Annals and Magazine of Natural History (9)7(39):243-249.",https://www.biodiversitylibrary.org/page/15626667,BMNH:Mamm:1921.2.9.3,holotype,https://data.nhm.ac.uk/object/e4d65ee1-d62e-4246-86dc-fb6298055b3f,"Lirung, Pulau Salebabu, Kepulauan Talaud, Indonesia.",NA,NA,"talaudium (O. Thomas, 1921)",NA,NA,NA,NA,NA,Long-tailed Talaud Melomys,Asia,Australasia,EN,0,0,0,Melomys_talaudium,0,sciname match,Melomys_talaudium,0,NA,Thomas,"(Thomas, 1921)",mdd:1003226,Mammalia,Melomys talaudium
Microhydromys_richardsoni,1003230,21,Northern Groove-toothed Shrew Mouse,Richardson's Shrew Mouse,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Microhydromys,NA,richardsoni,Tate & Archbold,1941,0,Microhydromys richardsoni,"Tate, G.H.H. and Archbold, R. 1941-01-30. Results of the Archbold Expeditions. No. 31. New rodents and marsupials from New Guinea. American Museum Novitates 1101:1-9.",https://www.biodiversitylibrary.org/item/170626,AMNH M-152079,holotype,http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-152079,"""4 kilometers SW. of Bernhard Camp, Idenburg River, Netherlands [= Papua] New Guinea, altitude 850 meters.""",-3.5,139.2,"richardsoni Tate & Archbold, 1941",NA,NA,NA,NA,NA,Richardson's Shrew Mouse,Oceania,Australasia,DD,0,0,0,Microhydromys_richardsoni,0,sciname match,Microhydromys_richardsoni,0,NA,Tate & Archbold,"Tate & Archbold, 1941",mdd:1003230,Mammalia,Microhydromys richardsoni
Mirzamys_louiseae,1003231,21,Mirza's Western Moss Rat,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Mirzamys,NA,louiseae,K. M. Helgen & L. E. Helgen,2009,0,Mirzamys louiseae,"Helgen, K.M. and Helgen, L.E. 2009-12-15. Biodiversity and biogeography of the moss-mice of New Guinea: A taxonomic revision of _Pseudohydromys_ (Muridae: Murinae). Bulletin of the American Museum of Natural History 331:230-313.",https://doi.org/10.1206/582-8.1,BPBM VZ-BBM-NG 98605,holotype,http://portal.vertnet.org/o/bpbm/vz-bbm-ng?id=72cea21b-4963-4474-9b6d-9416a834396e,"""Star Mountains, Western District, Territory of Papua (Western Province, Papua New Guinea), at 10,500 ft (= 3180 m).""",NA,NA,"louiseae K. M. Helgen & L. E. Helgen, 2009",recently described genus and species,"Helgen, K. M., & Helgen, L. E. (2009). Biodiversity and biogeography of the moss-mice of New Guinea: a taxonomic revision of Pseudohydromys (Muridae: Murinae). Bulletin of the American Museum of Natural History, 331, 230-313.",NA,NA,NA,NA,Oceania,Australasia,LC,0,0,0,Mirzamys_louiseae,0,unmatched,NA,1,NA,Helgen & Helgen,"Helgen & Helgen, 2009",mdd:1003231,Mammalia,Mirzamys louiseae
Parahydromys_asper,1003243,21,New Guinea Waterside Rat,Coarse-haired Water Rat|Waterside Rat,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Supramyomorpha,Myomorphi,NA,Muroidea,Muridae,Murinae,Hydromyini,Parahydromys,NA,asper,O. Thomas,1906,1,Limnomys asper,"Thomas, O. 1906-03-01. New mammals from the Australian region. Annals and Magazine of Natural History (7)17(99):324-332.",https://www.biodiversitylibrary.org/page/19245544,BMNH:Mamm:1899.4.4.1,holotype,https://data.nhm.ac.uk/object/4529ddc9-d8de-4a31-9740-6cb2b3728b6b,"""Mount Gayata, Richardson Range, British New Guinea [= Central Province, Papua, New Guinea]. Alt. 2000–4000' [= 610–1219 m].""",NA,NA,"asper (O. Thomas, 1906)",NA,NA,NA,NA,NA,Coarse-haired Water Rat;Waterside Rat,Oceania,Australasia,LC,0,0,0,Parahydromys_asper,0,sciname match,Parahydromys_asper,0,NA,Thomas,"(Thomas, 1906)",mdd:1003243,Mammalia,Parahydromys asper
